"...1","start_date","num_instances","cost","fft","xgb","prophet"
4900,2021-07-24 03:00:00,0.112734864300626,77579.027,0.00417536534446764,0.532359081419624,0.0521920668058455
4901,2021-07-24 04:00:00,0.112734864300626,77592.334,0.00417536534446764,0.532359081419624,0.0521920668058455
4902,2021-07-24 05:00:00,0.112734864300626,77605.641,0.00417536534446764,0.532359081419624,0.0521920668058455
4903,2021-07-24 06:00:00,0.116910229645094,77619.332,0.00417536534446764,0.532359081419624,0.0521920668058455
4904,2021-07-24 07:00:00,0.11482254697286,77632.831,0.00417536534446764,0.532359081419624,0.0521920668058455
4905,2021-07-24 08:00:00,0.112734864300626,77646.138,0.00417536534446764,0.532359081419624,0.0521920668058455
4906,2021-07-24 09:00:00,0.112734864300626,77659.445,0.00417536534446764,0.532359081419624,0.0521920668058455
4907,2021-07-24 10:00:00,0.112734864300626,77672.752,0.00417536534446764,0.532359081419624,0.0521920668058455
4908,2021-07-24 11:00:00,0.112734864300626,77686.059,0.00417536534446764,0.532359081419624,0.0521920668058455
4909,2021-07-24 12:00:00,0.112734864300626,77699.366,0.00417536534446764,0.532359081419624,0.0521920668058455
4910,2021-07-24 13:00:00,0.112734864300626,77712.673,0.00417536534446764,0.532359081419624,0.0521920668058455
4911,2021-07-24 14:00:00,0.112734864300626,77725.98,0.00417536534446764,0.532359081419624,0.0521920668058455
4912,2021-07-24 15:00:00,0.112734864300626,77739.287,0.00417536534446764,0.532359081419624,0.0521920668058455
4913,2021-07-24 16:00:00,0.112734864300626,77752.594,0.00417536534446764,0.532359081419624,0.0521920668058455
4914,2021-07-24 17:00:00,0.116910229645094,77766.285,0.00417536534446764,0.532359081419624,0.0521920668058455
4915,2021-07-24 18:00:00,0.11482254697286,77779.784,0.00417536534446764,0.532359081419624,0.0521920668058455
4916,2021-07-24 19:00:00,0.11482254697286,77793.283,0.00417536534446764,0.532359081419624,0.0521920668058455
4917,2021-07-24 20:00:00,0.11482254697286,77806.782,0.00417536534446764,0.532359081419624,0.0521920668058455
4918,2021-07-24 21:00:00,0.116910229645094,77820.402,0.00626304801670146,0.532359081419624,0.0521920668058455
4919,2021-07-24 22:00:00,0.11482254697286,77833.83,0.00626304801670146,0.532359081419624,0.0521920668058455
4920,2021-07-24 23:00:00,0.11482254697286,77847.258,0.00626304801670146,0.532359081419624,0.0521920668058455
4921,2021-07-25,0.11482254697286,77860.686,0.00626304801670146,0.532359081419624,0.0521920668058455
4922,2021-07-25 01:00:00,0.11482254697286,77874.114,0.00626304801670146,0.532359081419624,0.0521920668058455
4923,2021-07-25 02:00:00,0.116910229645094,77887.734,0.00626304801670146,0.532359081419624,0.0521920668058455
4924,2021-07-25 03:00:00,0.116910229645094,77901.354,0.00626304801670146,0.532359081419624,0.0521920668058455
4925,2021-07-25 04:00:00,0.116910229645094,77914.974,0.00626304801670146,0.532359081419624,0.0521920668058455
4926,2021-07-25 05:00:00,0.11482254697286,77928.402,0.00626304801670146,0.532359081419624,0.0521920668058455
4927,2021-07-25 06:00:00,0.11482254697286,77941.83,0.00626304801670146,0.532359081419624,0.0521920668058455
4928,2021-07-25 07:00:00,0.11482254697286,77955.258,0.00626304801670146,0.532359081419624,0.0521920668058455
4929,2021-07-25 08:00:00,0.11482254697286,77968.686,0.00626304801670146,0.532359081419624,0.0521920668058455
4930,2021-07-25 09:00:00,0.11482254697286,77982.114,0.00626304801670146,0.532359081419624,0.0521920668058455
4931,2021-07-25 10:00:00,0.11482254697286,77995.542,0.00626304801670146,0.532359081419624,0.0521920668058455
4932,2021-07-25 11:00:00,0.11482254697286,78008.97,0.00626304801670146,0.532359081419624,0.0521920668058455
4933,2021-07-25 12:00:00,0.11482254697286,78022.398,0.00626304801670146,0.532359081419624,0.0521920668058455
4934,2021-07-25 13:00:00,0.11482254697286,78035.826,0.00835073068893528,0.532359081419624,0.0521920668058455
4935,2021-07-25 14:00:00,0.116910229645094,78049.446,0.00835073068893528,0.532359081419624,0.0521920668058455
4936,2021-07-25 15:00:00,0.11482254697286,78062.874,0.00835073068893528,0.532359081419624,0.0521920668058455
4937,2021-07-25 16:00:00,0.11482254697286,78076.302,0.00835073068893528,0.532359081419624,0.0521920668058455
4938,2021-07-25 17:00:00,0.116910229645094,78089.922,0.00835073068893528,0.532359081419624,0.0521920668058455
4939,2021-07-25 18:00:00,0.11482254697286,78103.35,0.00835073068893528,0.532359081419624,0.0521920668058455
4940,2021-07-25 19:00:00,0.11482254697286,78116.778,0.00835073068893528,0.532359081419624,0.0521920668058455
4941,2021-07-25 20:00:00,0.11482254697286,78130.206,0.00835073068893528,0.532359081419624,0.0521920668058455
4942,2021-07-25 21:00:00,0.11482254697286,78143.634,0.00835073068893528,0.532359081419624,0.0521920668058455
4943,2021-07-25 22:00:00,0.11482254697286,78157.062,0.00835073068893528,0.532359081419624,0.0521920668058455
4944,2021-07-25 23:00:00,0.11482254697286,78170.49,0.00835073068893528,0.532359081419624,0.0521920668058455
4945,2021-07-26,0.11482254697286,78183.918,0.00835073068893528,0.532359081419624,0.0521920668058455
4946,2021-07-26 01:00:00,0.11482254697286,78197.346,0.00835073068893528,0.532359081419624,0.0521920668058455
4947,2021-07-26 02:00:00,0.11482254697286,78210.774,0.00835073068893528,0.532359081419624,0.0521920668058455
4948,2021-07-26 03:00:00,0.11482254697286,78224.202,0.00835073068893528,0.532359081419624,0.0521920668058455
4949,2021-07-26 04:00:00,0.11482254697286,78237.63,0.0104384133611691,0.532359081419624,0.0521920668058455
4950,2021-07-26 05:00:00,0.11482254697286,78251.058,0.0104384133611691,0.532359081419624,0.0521920668058455
4951,2021-07-26 06:00:00,0.11482254697286,78264.486,0.0104384133611691,0.532359081419624,0.0521920668058455
4952,2021-07-26 07:00:00,0.11482254697286,78277.914,0.0104384133611691,0.532359081419624,0.0521920668058455
4953,2021-07-26 08:00:00,0.11482254697286,78291.342,0.0104384133611691,0.532359081419624,0.0521920668058455
4954,2021-07-26 09:00:00,0.11482254697286,78304.77,0.0104384133611691,0.532359081419624,0.0521920668058455
4955,2021-07-26 10:00:00,0.116910229645094,78318.39,0.0104384133611691,0.532359081419624,0.0521920668058455
4956,2021-07-26 11:00:00,0.116910229645094,78331.939,0.0104384133611691,0.532359081419624,0.0521920668058455
4957,2021-07-26 12:00:00,0.108559498956159,78344.72,0.0104384133611691,0.532359081419624,0.0521920668058455
